scientificName,decimalLatitude,decimalLongitude,dataset_id,date,aphiaID
Obelia bidentata,41.2116508484,-73.0508270264,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117385
Obelia bidentata,41.6213111877,-71.4113235474,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.7519989014,-71.3539962769,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.7764587402,-71.3893127441,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.5788002014,-71.3202514648,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.5136184692,-71.0769271851,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.09694,-72.87966,1503ae13-246a-4e1a-9255-30331c8f6a2c,1933,117385
Obelia bidentata,41.7764587402,-71.3893127441,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.5055007935,-71.3253479004,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,40.6455001831,-74.1016464233,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117385
Obelia bidentata,41.6868782043,-71.3929977417,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.7061195374,-71.1632537842,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,40.0499992371,-70.5166702271,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1881,117385
Obelia bidentata,41.09694,-72.87966,1503ae13-246a-4e1a-9255-30331c8f6a2c,1933,117385
Obelia bidentata,41.6824798584,-71.3011703491,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,40.063331604,-70.7649993896,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1881,117385
Obelia bidentata,41.5686988831,-71.4484481812,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117385
Obelia bidentata,41.0328483582,-73.5344772339,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117385
Obelia dichotoma,39.6749992371,-71.516998291,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1881,117386
Obelia dichotoma,41.7385787964,-70.6262283325,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117386
Obelia dichotoma,41.3466796875,-71.967956543,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117386
Obelia dichotoma,40.063331604,-70.7649993896,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1881,117386
Obelia dichotoma,41.2116508484,-73.0508270264,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117386
Obelia dichotoma,41.1122817993,-72.3581085205,4da23d30-af8d-48f3-977a-4e24394e2e8c,2003,117386
Obelia dichotoma,41.3800010681,-70.8099975586,5ad6c4ff-fb89-4edf-b7b0-212671fb27cf,1905,117386
Obelia dichotoma,36.9516716003,-75.9988937378,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1916,117386
Obelia dichotoma,40.1716690063,-67.6230621338,89e23fc8-3f61-4480-9de3-358fe6eefe0b,1986,117386
Obelia dichotoma,41.8171081543,-71.3882369995,4da23d30-af8d-48f3-977a-4e24394e2e8c,2000,117386
Obelia dichotoma,41.7385787964,-70.6262283325,4da23d30-af8d-48f3-977a-4e24394e2e8c,2007,117386
